"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.043965,0,-6.0843e-13,0.21945,0,4.6735e+08,4.3851e+05,4.6781e+08,1531.8,0.046973,0.16912,3414,3.9402e+18,3.5e-05,1.7491e-08,0.14764,-74.378,-1.7384e+06,2832.3,4.7068e-13,10,6.7088e+19,0.16979,1,86200,0,86200,0,0,0.043703,0,-1.0983e-12,0.21555,0,4.674e+08,4.4008e+05,4.6787e+08,1531.6,0.046445,0.16869,3414,3.9635e+18,3.5e-05,1.7094e-08,0.14726,-74.571,-1.6846e+06,2832.4,4.5551e-13,10,6.7891e+19,0.16934,1,86200,0,86200,0,0,0.052245,0,-2.8845e-13,0.22613,0,4.6701e+08,-82156,4.6692e+08,1531.7,0.04678,0.16897,3414,3.9495e+18,3.5e-05,1.8158e-08,0.14738,-74.509,-2.6279e+06,2832.3,4.6509e-13,10,6.7393e+19,0.16972,1,86200,0,86200,0,0,0.045524,0,-1.3774e-12,0.21907,0,4.6733e+08,3.4282e+05,4.6769e+08,1531.7,0.046699,0.1689,3414,3.9527e+18,3.5e-05,1.7458e-08,0.14738,-74.509,-1.8585e+06,2832.3,4.6275e-13,10,6.751e+19,0.16953,1,86200,0,86200,0
0,0.043924,0,-2.1433e-13,0.22021,0,4.6058e+08,4.3971e+05,4.6104e+08,1531.4,0.047061,0.16998,3413.9,3.9405e+18,3.5e-05,1.758e-08,0.14825,-74.676,-1.7014e+06,2831.7,4.7325e-13,10,6.7026e+19,0.17065,1,86400,0,86400,0,0,0.043662,0,-9.119e-13,0.21629,0,4.6063e+08,4.4129e+05,4.6109e+08,1531.2,0.046531,0.16955,3413.9,3.9638e+18,3.5e-05,1.7181e-08,0.14786,-74.871,-1.6483e+06,2831.7,4.5794e-13,10,6.7831e+19,0.17019,1,86400,0,86400,0,0,0.052253,0,-1.7637e-13,0.22692,0,4.6024e+08,-82655,4.6015e+08,1531.3,0.046866,0.16982,3413.9,3.9498e+18,3.5e-05,1.825e-08,0.14799,-74.808,-2.5911e+06,2831.6,4.6759e-13,10,6.7332e+19,0.17057,1,86400,0,86400,0,0,0.045492,0,-1.6629e-12,0.21983,0,4.6056e+08,3.4377e+05,4.6092e+08,1531.3,0.046785,0.16975,3413.9,3.953e+18,3.5e-05,1.7546e-08,0.14799,-74.808,-1.8218e+06,2831.7,4.6524e-13,10,6.7449e+19,0.17038,1,86400,0,86400,0
0,0.043882,0,3.7436e-13,0.22098,0,4.538e+08,4.4096e+05,4.5427e+08,1531,0.047149,0.17084,3413.9,3.9407e+18,3.5e-05,1.7669e-08,0.14886,-74.973,-1.6643e+06,2831,4.7583e-13,10,6.6964e+19,0.1715,1,86600,0,86600,0,0,0.043621,0,-1.5392e-13,0.21703,0,4.5385e+08,4.4253e+05,4.5432e+08,1530.8,0.046616,0.17041,3413.9,3.9642e+18,3.5e-05,1.7267e-08,0.14847,-75.17,-1.6119e+06,2831,4.6038e-13,10,6.7771e+19,0.17104,1,86600,0,86600,0,0,0.052261,0,8.0636e-15,0.22771,0,4.5346e+08,-83164,4.5338e+08,1530.9,0.046953,0.17068,3413.9,3.9501e+18,3.5e-05,1.8342e-08,0.1486,-75.107,-2.5542e+06,2830.9,4.7009e-13,10,6.7272e+19,0.17142,1,86600,0,86600,0,0,0.04546,0,-1.4572e-12,0.22059,0,4.5378e+08,3.4476e+05,4.5415e+08,1530.9,0.046871,0.17061,3413.9,3.9533e+18,3.5e-05,1.7635e-08,0.1486,-75.107,-1.7851e+06,2831,4.6773e-13,10,6.7389e+19,0.17122,1,86600,0,86600,0
0,0.043841,0,9.6305e-13,0.22175,0,4.4703e+08,4.4221e+05,4.4749e+08,1530.7,0.047237,0.17171,3413.8,3.9409e+18,3.5e-05,1.7758e-08,0.14947,-75.27,-1.6273e+06,2830.3,4.784e-13,10,6.6902e+19,0.17235,1,86800,0,86800,0,0,0.04358,0,6.0406e-13,0.21777,0,4.4708e+08,4.4377e+05,4.4754e+08,1530.5,0.046701,0.17126,3413.9,3.9646e+18,3.5e-05,1.7354e-08,0.14907,-75.47,-1.5756e+06,2830.4,4.6282e-13,10,6.7711e+19,0.17188,1,86800,0,86800,0,0,0.052269,0,1.925e-13,0.22851,0,4.4669e+08,-83673,4.466e+08,1530.5,0.047039,0.17154,3413.8,3.9504e+18,3.5e-05,1.8434e-08,0.1492,-75.407,-2.5174e+06,2830.2,4.726e-13,10,6.7212e+19,0.17227,1,86800,0,86800,0,0,0.045427,0,-1.2515e-12,0.22135,0,4.4701e+08,3.4574e+05,4.4737e+08,1530.5,0.046957,0.17147,3413.9,3.9537e+18,3.5e-05,1.7723e-08,0.1492,-75.406,-1.7484e+06,2830.3,4.7022e-13,10,6.7329e+19,0.17207,1,86800,0,86800,0
0,0.043799,0,7.8278e-13,0.22253,0,4.4025e+08,4.4356e+05,4.4072e+08,1530.3,0.047325,0.17257,3413.8,3.9412e+18,3.5e-05,1.7848e-08,0.15009,-75.565,-1.5901e+06,2829.7,4.8098e-13,10,6.684e+19,0.17321,1,87000,0,87000,0,0,0.043538,0,3.4643e-13,0.21852,0,4.403e+08,4.4513e+05,4.4077e+08,1530.1,0.046786,0.17212,3413.8,3.9649e+18,3.5e-05,1.7441e-08,0.14968,-75.768,-1.539e+06,2829.7,4.6528e-13,10,6.7652e+19,0.17274,1,87000,0,87000,0,0,0.052277,0,1.8385e-13,0.2293,0,4.3992e+08,-84209,4.3983e+08,1530.1,0.047125,0.1724,3413.8,3.9507e+18,3.5e-05,1.8526e-08,0.14981,-75.704,-2.4803e+06,2829.6,4.7512e-13,10,6.7152e+19,0.17312,1,87000,0,87000,0,0,0.045395,0,-4.0081e-13,0.22211,0,4.4024e+08,3.4681e+05,4.406e+08,1530.1,0.047043,0.17233,3413.8,3.954e+18,3.5e-05,1.7812e-08,0.14981,-75.704,-1.7115e+06,2829.7,4.7273e-13,10,6.7269e+19,0.17293,1,87000,0,87000,0
0,0.043757,0,1.4114e-13,0.2233,0,4.3348e+08,4.4497e+05,4.3395e+08,1529.9,0.047412,0.17344,3413.8,3.9414e+18,3.5e-05,1.7937e-08,0.1507,-75.859,-1.5527e+06,2829,4.8357e-13,10,6.6779e+19,0.17408,1,87200,0,87200,0,0,0.043496,0,-5.2057e-13,0.21926,0,4.3353e+08,4.4654e+05,4.34e+08,1529.7,0.046871,0.17299,3413.8,3.9653e+18,3.5e-05,1.7528e-08,0.15029,-76.064,-1.5024e+06,2829,4.6773e-13,10,6.7593e+19,0.17359,1,87200,0,87200,0,0,0.052284,0,5.9355e-14,0.2301,0,4.3315e+08,-84761,4.3306e+08,1529.7,0.047211,0.17326,3413.8,3.951e+18,3.5e-05,1.8619e-08,0.15042,-76.001,-2.4432e+06,2828.9,4.7765e-13,10,6.7093e+19,0.17398,1,87200,0,87200,0,0,0.045362,0,8.3692e-13,0.22288,0,4.3346e+08,3.4794e+05,4.3383e+08,1529.7,0.047129,0.1732,3413.8,3.9543e+18,3.5e-05,1.7901e-08,0.15042,-76.001,-1.6746e+06,2829,4.7524e-13,10,6.7209e+19,0.17378,1,87200,0,87200,0
0,0.043715,0,-5.0051e-13,0.22408,0,4.2671e+08,4.4639e+05,4.2718e+08,1529.5,0.0475,0.17431,3413.7,3.9416e+18,3.5e-05,1.8027e-08,0.15131,-76.154,-1.5154e+06,2828.3,4.8616e-13,10,6.6717e+19,0.17494,1,87400,0,87400,0,0,0.043455,0,-1.3876e-12,0.22001,0,4.2676e+08,4.4796e+05,4.2723e+08,1529.3,0.046956,0.17385,3413.8,3.9656e+18,3.5e-05,1.7616e-08,0.1509,-76.361,-1.4657e+06,2828.3,4.7019e-13,10,6.7534e+19,0.17445,1,87400,0,87400,0,0,0.052292,0,-6.514e-14,0.2309,0,4.2638e+08,-85312,4.2629e+08,1529.4,0.047297,0.17413,3413.7,3.9513e+18,3.5e-05,1.8712e-08,0.15103,-76.297,-2.4061e+06,2828.2,4.8017e-13,10,6.7033e+19,0.17484,1,87400,0,87400,0,0,0.04533,0,2.0747e-12,0.22364,0,4.2669e+08,3.4906e+05,4.2705e+08,1529.4,0.047215,0.17406,3413.7,3.9546e+18,3.5e-05,1.7991e-08,0.15103,-76.297,-1.6376e+06,2828.3,4.7775e-13,10,6.715e+19,0.17464,1,87400,0,87400,0
0,0.043673,0,-7.4777e-13,0.22486,0,4.1993e+08,4.479e+05,4.204e+08,1529.1,0.047587,0.17519,3413.7,3.9418e+18,3.5e-05,1.8117e-08,0.15192,-76.447,-1.4779e+06,2827.6,4.8876e-13,10,6.6656e+19,0.1758,1,87600,0,87600,0,0,0.043413,0,-1.1088e-12,0.22076,0,4.1998e+08,4.4948e+05,4.2045e+08,1528.9,0.047041,0.17472,3413.7,3.966e+18,3.5e-05,1.7704e-08,0.1515,-76.657,-1.4289e+06,2827.7,4.7266e-13,10,6.7475e+19,0.17531,1,87600,0,87600,0,0,0.052301,0,-4.5801e-14,0.2317,0,4.196e+08,-85886,4.1951e+08,1529,0.047383,0.175,3413.7,3.9516e+18,3.5e-05,1.8805e-08,0.15163,-76.593,-2.3688e+06,2827.6,4.8271e-13,10,6.6974e+19,0.1757,1,87600,0,87600,0,0,0.045297,0,2.1686e-12,0.22441,0,4.1991e+08,3.5027e+05,4.2028e+08,1529,0.047301,0.17493,3413.7,3.9549e+18,3.5e-05,1.808e-08,0.15163,-76.593,-1.6005e+06,2827.6,4.8027e-13,10,6.7091e+19,0.1755,1,87600,0,87600,0
0,0.04363,0,-6.0066e-13,0.22564,0,4.1316e+08,4.4952e+05,4.1363e+08,1528.7,0.047675,0.17607,3413.6,3.942e+18,3.5e-05,1.8208e-08,0.15253,-76.738,-1.4403e+06,2827,4.9137e-13,10,6.6596e+19,0.17667,1,87800,0,87800,0,0,0.04337,0,3.1583e-13,0.22152,0,4.1321e+08,4.5109e+05,4.1368e+08,1528.5,0.047125,0.1756,3413.7,3.9663e+18,3.5e-05,1.7792e-08,0.15211,-76.951,-1.392e+06,2827,4.7513e-13,10,6.7417e+19,0.17618,1,87800,0,87800,0,0,0.052309,0,1.1737e-13,0.2325,0,4.1283e+08,-86482,4.1274e+08,1528.6,0.047469,0.17587,3413.7,3.9519e+18,3.5e-05,1.8899e-08,0.15224,-76.886,-2.3314e+06,2826.9,4.8526e-13,10,6.6915e+19,0.17657,1,87800,0,87800,0,0,0.045264,0,1.1186e-12,0.22519,0,4.1314e+08,3.5155e+05,4.1351e+08,1528.6,0.047386,0.1758,3413.7,3.9552e+18,3.5e-05,1.817e-08,0.15224,-76.886,-1.5632e+06,2827,4.8281e-13,10,6.7032e+19,0.17637,1,87800,0,87800,0
0,0.043587,0,-4.5354e-13,0.22642,0,4.0639e+08,4.5113e+05,4.0686e+08,1528.4,0.047762,0.17695,3413.6,3.9422e+18,3.5e-05,1.8299e-08,0.15315,-77.03,-1.4027e+06,2826.3,4.9398e-13,10,6.6535e+19,0.17755,1,88000,0,88000,0,0,0.043328,0,1.7404e-12,0.22227,0,4.0643e+08,4.5271e+05,4.0691e+08,1528.1,0.04721,0.17647,3413.6,3.9666e+18,3.5e-05,1.788e-08,0.15272,-77.245,-1.3551e+06,2826.3,4.7761e-13,10,6.7358e+19,0.17704,1,88000,0,88000,0,0,0.052317,0,2.8055e-13,0.2333,0,4.0606e+08,-87077,4.0597e+08,1528.2,0.047555,0.17675,3413.6,3.9522e+18,3.5e-05,1.8992e-08,0.15285,-77.18,-2.294e+06,2826.2,4.878e-13,10,6.6856e+19,0.17743,1,88000,0,88000,0,0,0.04523,0,6.8704e-14,0.22596,0,4.0637e+08,3.5284e+05,4.0674e+08,1528.2,0.047472,0.17668,3413.6,3.9555e+18,3.5e-05,1.8261e-08,0.15285,-77.18,-1.526e+06,2826.3,4.8534e-13,10,6.6973e+19,0.17723,1,88000,0,88000,0
0,0.043545,0,-1.127e-13,0.2272,0,3.9962e+08,4.5283e+05,4.0009e+08,1528,0.047849,0.17783,3413.6,3.9423e+18,3.5e-05,1.839e-08,0.15376,-77.32,-1.365e+06,2825.6,4.966e-13,10,6.6475e+19,0.17842,1,88200,0,88200,0,0,0.043286,0,2.0916e-12,0.22303,0,3.9966e+08,4.5441e+05,4.0014e+08,1527.8,0.047295,0.17735,3413.6,3.9669e+18,3.5e-05,1.7969e-08,0.15333,-77.537,-1.3181e+06,2825.7,4.801e-13,10,6.73e+19,0.17791,1,88200,0,88200,0,0,0.052325,0,2.6652e-13,0.23411,0,3.9929e+08,-87690,3.992e+08,1527.8,0.047641,0.17763,3413.6,3.9524e+18,3.5e-05,1.9087e-08,0.15346,-77.473,-2.2564e+06,2825.6,4.9036e-13,10,6.6797e+19,0.1783,1,88200,0,88200,0,0,0.045197,0,-7.9031e-13,0.22673,0,3.996e+08,3.5419e+05,3.9997e+08,1527.8,0.047558,0.17756,3413.6,3.9557e+18,3.5e-05,1.8351e-08,0.15346,-77.473,-1.4886e+06,2825.6,4.8788e-13,10,6.6914e+19,0.1781,1,88200,0,88200,0
0,0.043501,0,5.5101e-13,0.22799,0,3.9284e+08,4.5466e+05,3.9332e+08,1527.6,0.047936,0.17872,3413.5,3.9425e+18,3.5e-05,1.8482e-08,0.15437,-77.608,-1.3271e+06,2825,4.9924e-13,10,6.6414e+19,0.1793,1,88400,0,88400,0,0,0.043243,0,6.5378e-13,0.22379,0,3.9289e+08,4.5626e+05,3.9337e+08,1527.4,0.047379,0.17823,3413.6,3.9672e+18,3.5e-05,1.8058e-08,0.15394,-77.828,-1.2809e+06,2825,4.826e-13,10,6.7241e+19,0.17879,1,88400,0,88400,0,0,0.052333,0,-4.2851e-14,0.23492,0,3.9252e+08,-88331,3.9243e+08,1527.4,0.047727,0.17851,3413.5,3.9527e+18,3.5e-05,1.9181e-08,0.15407,-77.763,-2.2187e+06,2824.9,4.9293e-13,10,6.6738e+19,0.17918,1,88400,0,88400,0,0,0.045164,0,-1.3311e-12,0.22751,0,3.9282e+08,3.5567e+05,3.932e+08,1527.4,0.047643,0.17844,3413.5,3.956e+18,3.5e-05,1.8442e-08,0.15407,-77.763,-1.4511e+06,2825,4.9044e-13,10,6.6855e+19,0.17898,1,88400,0,88400,0
0,0.043458,0,1.2147e-12,0.22878,0,3.8607e+08,4.565e+05,3.8655e+08,1527.2,0.048024,0.17961,3413.5,3.9426e+18,3.5e-05,1.8573e-08,0.15499,-77.896,-1.2892e+06,2824.3,5.0187e-13,10,6.6354e+19,0.18018,1,88600,0,88600,0,0,0.0432,0,-7.8406e-13,0.22455,0,3.8611e+08,4.581e+05,3.8659e+08,1527,0.047464,0.17911,3413.5,3.9675e+18,3.5e-05,1.8147e-08,0.15455,-78.118,-1.2437e+06,2824.3,4.8509e-13,10,6.7183e+19,0.17966,1,88600,0,88600,0,0,0.052342,0,-3.5222e-13,0.23573,0,3.8575e+08,-88972,3.8566e+08,1527.1,0.047813,0.1794,3413.5,3.9529e+18,3.5e-05,1.9276e-08,0.15468,-78.053,-2.181e+06,2824.2,4.9551e-13,10,6.6679e+19,0.18005,1,88600,0,88600,0,0,0.04513,0,-1.872e-12,0.22829,0,3.8605e+08,3.5714e+05,3.8643e+08,1527.1,0.047729,0.17933,3413.5,3.9562e+18,3.5e-05,1.8534e-08,0.15468,-78.053,-1.4136e+06,2824.3,4.9299e-13,10,6.6797e+19,0.17985,1,88600,0,88600,0
0,0.043415,0,1.3703e-12,0.22958,0,3.793e+08,4.584e+05,3.7978e+08,1526.8,0.048111,0.1805,3413.4,3.9428e+18,3.5e-05,1.8666e-08,0.1556,-78.183,-1.2512e+06,2823.6,5.0451e-13,10,6.6294e+19,0.18107,1,88800,0,88800,0,0,0.043157,0,-1.7695e-12,0.22531,0,3.7934e+08,4.6001e+05,3.7982e+08,1526.6,0.047548,0.18,3413.5,3.9678e+18,3.5e-05,1.8237e-08,0.15516,-78.407,-1.2065e+06,2823.6,4.876e-13,10,6.7125e+19,0.18054,1,88800,0,88800,0,0,0.05235,0,-4.5828e-13,0.23654,0,3.7898e+08,-89625,3.7889e+08,1526.7,0.047899,0.18028,3413.5,3.9531e+18,3.5e-05,1.9371e-08,0.1553,-78.342,-2.1433e+06,2823.5,4.9809e-13,10,6.6621e+19,0.18093,1,88800,0,88800,0,0,0.045096,0,-2.0692e-12,0.22908,0,3.7928e+08,3.5867e+05,3.7965e+08,1526.7,0.047814,0.18021,3413.5,3.9564e+18,3.5e-05,1.8625e-08,0.1553,-78.342,-1.376e+06,2823.6,4.9556e-13,10,6.6738e+19,0.18073,1,88800,0,88800,0
0,0.043371,0,1.2051e-15,0.23037,0,3.7253e+08,4.6049e+05,3.7301e+08,1526.5,0.048198,0.1814,3413.4,3.9429e+18,3.5e-05,1.8759e-08,0.15622,-78.466,-1.213e+06,2822.9,5.0718e-13,10,6.6234e+19,0.18196,1,89000,0,89000,0,0,0.043113,0,-1.3976e-12,0.22608,0,3.7257e+08,4.6211e+05,3.7305e+08,1526.2,0.047633,0.1809,3413.4,3.968e+18,3.5e-05,1.8328e-08,0.15578,-78.694,-1.169e+06,2823,4.9013e-13,10,6.7066e+19,0.18143,1,89000,0,89000,0,0,0.052359,0,4.5578e-14,0.23736,0,3.7221e+08,-90312,3.7212e+08,1526.3,0.047985,0.18118,3413.4,3.9533e+18,3.5e-05,1.9468e-08,0.15591,-78.629,-2.1053e+06,2822.9,5.007e-13,10,6.6562e+19,0.18182,1,89000,0,89000,0,0,0.045062,0,-1.2355e-12,0.22987,0,3.7251e+08,3.6035e+05,3.7288e+08,1526.3,0.0479,0.18111,3413.4,3.9566e+18,3.5e-05,1.8717e-08,0.15591,-78.628,-1.3381e+06,2822.9,4.9814e-13,10,6.6679e+19,0.18162,1,89000,0,89000,0
0,0.043327,0,-1.3678e-12,0.23117,0,3.6575e+08,4.6258e+05,3.6624e+08,1526.1,0.048285,0.18231,3413.4,3.943e+18,3.5e-05,1.8852e-08,0.15684,-78.75,-1.1748e+06,2822.3,5.0984e-13,10,6.6173e+19,0.18285,1,89200,0,89200,0,0,0.04307,0,-1.0256e-12,0.22686,0,3.658e+08,4.6421e+05,3.6628e+08,1525.9,0.047718,0.18179,3413.4,3.9683e+18,3.5e-05,1.8418e-08,0.15639,-78.98,-1.1315e+06,2822.3,4.9266e-13,10,6.7008e+19,0.18231,1,89200,0,89200,0,0,0.052367,0,5.4944e-13,0.23818,0,3.6544e+08,-90999,3.6535e+08,1525.9,0.048071,0.18208,3413.4,3.9535e+18,3.5e-05,1.9564e-08,0.15653,-78.915,-2.0673e+06,2822.2,5.033e-13,10,6.6503e+19,0.18271,1,89200,0,89200,0,0,0.045028,0,-4.0184e-13,0.23065,0,3.6573e+08,3.6204e+05,3.6611e+08,1525.9,0.047986,0.182,3413.4,3.9568e+18,3.5e-05,1.881e-08,0.15653,-78.914,-1.3003e+06,2822.3,5.0073e-13,10,6.662e+19,0.18251,1,89200,0,89200,0
0,0.043283,0,-2.3707e-12,0.23197,0,3.5898e+08,4.6471e+05,3.5947e+08,1525.7,0.048372,0.18321,3413.3,3.9431e+18,3.5e-05,1.8945e-08,0.15746,-79.033,-1.1366e+06,2821.6,5.125e-13,10,6.6113e+19,0.18375,1,89400,0,89400,0,0,0.043026,0,-5.2609e-13,0.22763,0,3.5902e+08,4.6634e+05,3.5951e+08,1525.5,0.047802,0.18269,3413.4,3.9685e+18,3.5e-05,1.8509e-08,0.15701,-79.265,-1.094e+06,2821.6,4.952e-13,10,6.695e+19,0.1832,1,89400,0,89400,0,0,0.052376,0,8.6532e-13,0.239,0,3.5867e+08,-91691,3.5858e+08,1525.6,0.048157,0.18297,3413.3,3.9536e+18,3.5e-05,1.966e-08,0.15714,-79.2,-2.0292e+06,2821.5,5.0591e-13,10,6.6444e+19,0.1836,1,89400,0,89400,0,0,0.044994,0,5.395e-13,0.23145,0,3.5896e+08,3.6376e+05,3.5934e+08,1525.6,0.048071,0.1829,3413.3,3.957e+18,3.5e-05,1.8902e-08,0.15714,-79.2,-1.2625e+06,2821.6,5.0332e-13,10,6.6561e+19,0.1834,1,89400,0,89400,0
0,0.043238,0,-8.0994e-13,0.23278,0,3.5221e+08,4.671e+05,3.527e+08,1525.4,0.04846,0.18412,3413.3,3.9431e+18,3.5e-05,1.9039e-08,0.15808,-79.312,-1.0981e+06,2820.9,5.152e-13,10,6.6052e+19,0.18465,1,89600,0,89600,0,0,0.042982,0,8.6704e-13,0.22841,0,3.5225e+08,4.6874e+05,3.5274e+08,1525.1,0.047887,0.1836,3413.3,3.9686e+18,3.5e-05,1.8601e-08,0.15763,-79.546,-1.0563e+06,2820.9,4.9775e-13,10,6.6891e+19,0.1841,1,89600,0,89600,0,0,0.052385,0,-1.346e-13,0.23983,0,3.519e+08,-92424,3.5181e+08,1525.2,0.048243,0.18388,3413.3,3.9537e+18,3.5e-05,1.9757e-08,0.15776,-79.481,-1.9909e+06,2820.8,5.0855e-13,10,6.6384e+19,0.1845,1,89600,0,89600,0,0,0.044959,0,2.2347e-12,0.23225,0,3.5219e+08,3.657e+05,3.5257e+08,1525.2,0.048157,0.18381,3413.3,3.9571e+18,3.5e-05,1.8996e-08,0.15776,-79.481,-1.2244e+06,2820.9,5.0594e-13,10,6.6502e+19,0.1843,1,89600,0,89600,0
0,0.043193,0,7.508e-13,0.23359,0,3.4544e+08,4.6948e+05,3.4593e+08,1525,0.048547,0.18504,3413.2,3.9431e+18,3.5e-05,1.9133e-08,0.1587,-79.591,-1.0596e+06,2820.2,5.179e-13,10,6.5992e+19,0.18556,1,89800,0,89800,0,0,0.042938,0,2.2602e-12,0.22919,0,3.4548e+08,4.7114e+05,3.4597e+08,1524.7,0.047972,0.18451,3413.3,3.9688e+18,3.5e-05,1.8693e-08,0.15824,-79.828,-1.0185e+06,2820.3,5.0031e-13,10,6.6832e+19,0.18501,1,89800,0,89800,0,0,0.052394,0,-1.1345e-12,0.24066,0,3.4514e+08,-93157,3.4504e+08,1524.8,0.04833,0.18479,3413.3,3.9538e+18,3.5e-05,1.9855e-08,0.15838,-79.763,-1.9526e+06,2820.2,5.112e-13,10,6.6324e+19,0.1854,1,89800,0,89800,0,0,0.044924,0,3.9299e-12,0.23304,0,3.4542e+08,3.6763e+05,3.458e+08,1524.8,0.048243,0.18472,3413.3,3.9573e+18,3.5e-05,1.909e-08,0.15838,-79.762,-1.1863e+06,2820.2,5.0856e-13,10,6.6443e+19,0.1852,1,89800,0,89800,0
0,0.043148,0,2.3115e-12,0.2344,0,3.3867e+08,4.7187e+05,3.3916e+08,1524.6,0.048635,0.18595,3413.2,3.9432e+18,3.5e-05,1.9228e-08,0.15933,-79.87,-1.0212e+06,2819.6,5.206e-13,10,6.5931e+19,0.18647,1,90000,0,90000,0,0,0.042893,0,3.6533e-12,0.22997,0,3.3871e+08,4.7354e+05,3.392e+08,1524.4,0.048057,0.18542,3413.2,3.969e+18,3.5e-05,1.8784e-08,0.15886,-80.109,-9.8078e+05,2819.6,5.0287e-13,10,6.6773e+19,0.18591,1,90000,0,90000,0,0,0.052402,0,-2.1345e-12,0.24149,0,3.3837e+08,-93889,3.3827e+08,1524.4,0.048416,0.1857,3413.2,3.954e+18,3.5e-05,1.9953e-08,0.159,-80.044,-1.9144e+06,2819.5,5.1384e-13,10,6.6265e+19,0.1863,1,90000,0,90000,0,0,0.044889,0,5.625e-12,0.23384,0,3.3865e+08,3.6957e+05,3.3904e+08,1524.4,0.048329,0.18563,3413.2,3.9574e+18,3.5e-05,1.9184e-08,0.159,-80.044,-1.1482e+06,2819.6,5.1118e-13,10,6.6383e+19,0.1861,1,90000,0,90000,0
0,0.043103,0,1.266e-12,0.23522,0,3.3189e+08,4.7458e+05,3.3239e+08,1524.3,0.048722,0.18688,3413.2,3.9431e+18,3.5e-05,1.9324e-08,0.15995,-80.143,-9.8237e+05,2818.9,5.2333e-13,10,6.5869e+19,0.18739,1,90200,0,90200,0,0,0.042848,0,8.485e-13,0.23076,0,3.3193e+08,4.7626e+05,3.3243e+08,1524,0.048142,0.18634,3413.2,3.9691e+18,3.5e-05,1.8878e-08,0.15949,-80.384,-9.4274e+05,2818.9,5.0547e-13,10,6.6713e+19,0.18682,1,90200,0,90200,0,0,0.052412,0,-4.2881e-13,0.24233,0,3.316e+08,-94664,3.315e+08,1524.1,0.048503,0.18663,3413.2,3.954e+18,3.5e-05,2.0052e-08,0.15962,-80.319,-1.8758e+06,2818.8,5.1653e-13,10,6.6204e+19,0.18721,1,90200,0,90200,0,0,0.044854,0,1.0899e-12,0.23466,0,3.3188e+08,3.7179e+05,3.3227e+08,1524.1,0.048416,0.18655,3413.2,3.9574e+18,3.5e-05,1.9279e-08,0.15962,-80.319,-1.1098e+06,2818.9,5.1384e-13,10,6.6323e+19,0.18702,1,90200,0,90200,0
0,0.043057,0,2.2057e-13,0.23604,0,3.2512e+08,4.773e+05,3.2563e+08,1523.9,0.04881,0.18781,3413.1,3.9431e+18,3.5e-05,1.942e-08,0.16058,-80.416,-9.4358e+05,2818.2,5.2606e-13,10,6.5808e+19,0.18831,1,90400,0,90400,0,0,0.042803,0,-1.9563e-12,0.23155,0,3.2516e+08,4.7899e+05,3.2566e+08,1523.6,0.048228,0.18726,3413.2,3.9691e+18,3.5e-05,1.8971e-08,0.16011,-80.659,-9.0471e+05,2818.2,5.0808e-13,10,6.6653e+19,0.18774,1,90400,0,90400,0,0,0.052421,0,1.2768e-12,0.24317,0,3.2483e+08,-95439,3.2473e+08,1523.7,0.04859,0.18755,3413.1,3.954e+18,3.5e-05,2.0151e-08,0.16024,-80.595,-1.8372e+06,2818.1,5.1921e-13,10,6.6143e+19,0.18813,1,90400,0,90400,0,0,0.044818,0,-3.4452e-12,0.23547,0,3.251e+08,3.74e+05,3.255e+08,1523.7,0.048502,0.18748,3413.1,3.9574e+18,3.5e-05,1.9374e-08,0.16024,-80.594,-1.0714e+06,2818.2,5.165e-13,10,6.6263e+19,0.18793,1,90400,0,90400,0
