"flResult","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","inResult","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","sResult","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Result","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3.4761e+06,0,8.6018e+08,0,-0.002929,1.4725e+08,0,1.7459e+18,-5.8032e+17,1.1655e+18,7.7063e+11,1.9083e+06,1.6868e+06,1.9451e+12,2.126e+28,19688,0.41255,1.6398e+06,-1.6825e+11,-1.7349e+18,1.6722e+12,0.00015721,5.625e+09,1.059e+32,5.3851e+07,1,1.0256e+05,937.5,1.5e+05,0,2.857e+06,0,8.4445e+08,0,-0.0042845,1.3945e+08,0,2.9612e+18,2.4692e+13,2.9612e+18,7.6668e+11,1.7034e+06,1.6408e+06,1.9656e+12,2.174e+28,19688,0.40116,1.5785e+06,-1.722e+11,6.0803e+16,1.8235e+12,0.00014366,5.625e+09,1.0841e+32,1.1964e+06,1,1.0257e+05,937.5,1.5e+05,0,3.4338e+06,0,8.5971e+08,0,0.41607,1.4957e+08,0,1.7473e+18,-5.7968e+17,1.1676e+18,7.7065e+11,1.8835e+06,1.6866e+06,1.9452e+12,2.1259e+28,19688,0.41665,1.6362e+06,-1.6823e+11,-1.7329e+18,1.6724e+12,0.00015403,5.625e+09,1.0589e+32,5.3739e+07,1,1.0257e+05,937.5,1.5e+05,0,3.44e+06,0,8.5977e+08,0,-0.029714,1.4958e+08,0,1.7471e+18,-5.7975e+17,1.1673e+18,7.7065e+11,1.8866e+06,1.687e+06,1.9452e+12,2.1259e+28,19688,0.41671,1.6368e+06,-1.6823e+11,-1.7331e+18,1.6723e+12,0.00015451,5.625e+09,1.0588e+32,5.3755e+07,1,1.0257e+05,937.5,1.5e+05,0
3.9249e+06,0,8.5991e+08,0,-0.0013366,1.3679e+08,0,1.7637e+18,-5.5783e+17,1.2059e+18,7.7987e+11,2.1815e+06,1.9076e+06,1.9445e+12,2.0447e+28,19688,0.47964,1.8627e+06,-1.5901e+11,-1.6945e+18,1.6751e+12,0.00019105,5.625e+09,1.0188e+32,5.4879e+07,1,1.0509e+05,937.5,1.5e+05,0,3.2457e+06,0,8.4437e+08,0,0.0048797,1.4063e+08,0,2.9592e+18,4.2093e+13,2.9592e+18,7.759e+11,1.9342e+06,1.8609e+06,1.9645e+12,2.0919e+28,19688,0.46083,1.7919e+06,-1.6298e+11,5.8767e+16,1.8223e+12,0.0001726,5.625e+09,1.0423e+32,1.3948e+06,1,1.0514e+05,937.5,1.5e+05,0,3.8692e+06,0,8.5961e+08,0,-0.33611,1.4744e+08,0,1.7647e+18,-5.5743e+17,1.2072e+18,7.7988e+11,2.1503e+06,1.9077e+06,1.9445e+12,2.0447e+28,19688,0.48481,1.8705e+06,-1.59e+11,-1.6932e+18,1.6752e+12,0.00018635,5.625e+09,1.0188e+32,5.4809e+07,1,1.0511e+05,937.5,1.5e+05,0,3.8777e+06,0,8.5969e+08,0,0.0074729,1.4745e+08,0,1.7645e+18,-5.5751e+17,1.2069e+18,7.7988e+11,2.1546e+06,1.9082e+06,1.9445e+12,2.0446e+28,19688,0.48488,1.8711e+06,-1.5899e+11,-1.6935e+18,1.6752e+12,0.00018712,5.625e+09,1.0187e+32,5.4829e+07,1,1.0511e+05,937.5,1.5e+05,0
4.5707e+06,0,8.5977e+08,0,0.017591,1.8034e+08,0,1.7822e+18,-5.3782e+17,1.2444e+18,7.89e+11,2.475e+06,2.1355e+06,1.9438e+12,1.9656e+28,19688,0.52891,2.0332e+06,-1.4988e+11,-1.6561e+18,1.6778e+12,0.0002277,5.625e+09,9.7716e+31,5.6032e+07,1,1.0762e+05,937.5,1.5e+05,0,3.5916e+06,0,8.4444e+08,0,0.016408,1.2249e+08,0,2.9571e+18,6.0963e+13,2.9571e+18,7.8499e+11,2.1868e+06,2.0982e+06,1.9633e+12,2.0124e+28,19688,0.52749,2.0589e+06,-1.5389e+11,5.671e+16,1.8212e+12,0.0002035,5.625e+09,1.0027e+32,1.6226e+06,1,1.0769e+05,937.5,1.5e+05,0,4.4197e+06,0,8.592e+08,0,0.023735,1.6698e+08,0,1.784e+18,-5.3725e+17,1.2468e+18,7.8901e+11,2.4345e+06,2.1338e+06,1.9438e+12,1.9655e+28,19688,0.52642,2.0267e+06,-1.4987e+11,-1.6536e+18,1.678e+12,0.0002216,5.625e+09,9.7765e+31,5.5895e+07,1,1.0764e+05,937.5,1.5e+05,0,4.4312e+06,0,8.5929e+08,0,-0.00020891,1.7145e+08,0,1.7838e+18,-5.3734e+17,1.2464e+18,7.8902e+11,2.4402e+06,2.1343e+06,1.9438e+12,1.9655e+28,19688,0.5265,2.0275e+06,-1.4986e+11,-1.654e+18,1.678e+12,0.00022267,5.625e+09,9.7759e+31,5.592e+07,1,1.0764e+05,937.5,1.5e+05,0
5.1743e+06,0,8.5976e+08,0,-0.0011874,1.3861e+08,0,1.7956e+18,-5.1424e+17,1.2813e+18,7.981e+11,2.7792e+06,2.3558e+06,1.9431e+12,1.8877e+28,19688,0.57373,2.2054e+06,-1.4078e+11,-1.6191e+18,1.6804e+12,0.00027296,5.625e+09,9.3759e+31,5.7299e+07,1,1.1015e+05,937.5,1.5e+05,0,4.1343e+06,0,8.4468e+08,0,0.00077614,1.1765e+08,0,2.9557e+18,-6.7865e+14,2.955e+18,7.9401e+11,2.458e+06,2.3506e+06,1.9622e+12,1.9347e+28,19688,0.59359,2.325e+06,-1.4487e+11,5.4613e+16,1.8201e+12,0.00023896,5.625e+09,9.6318e+31,1.8833e+06,1,1.1024e+05,937.5,1.5e+05,0,5.069e+06,0,8.5917e+08,0,-0.45057,1.4647e+08,0,1.7974e+18,-5.1371e+17,1.2837e+18,7.9806e+11,2.7286e+06,2.3545e+06,1.9432e+12,1.8881e+28,19688,0.57913,2.1996e+06,-1.4082e+11,-1.6168e+18,1.6806e+12,0.00026468,5.625e+09,9.3778e+31,5.7148e+07,1,1.1016e+05,937.5,1.5e+05,0,5.0839e+06,0,8.5928e+08,0,0.019116,1.5094e+08,0,1.7971e+18,-5.1382e+17,1.2832e+18,7.9807e+11,2.7361e+06,2.3552e+06,1.9432e+12,1.888e+28,19688,0.5793,2.2008e+06,-1.4081e+11,-1.6172e+18,1.6806e+12,0.00026619,5.625e+09,9.3774e+31,5.7177e+07,1,1.1016e+05,937.5,1.5e+05,0
5.8203e+06,0,8.5975e+08,0,-0.010707,1.6176e+08,0,1.8101e+18,-4.9306e+17,1.3171e+18,8.071e+11,3.0927e+06,2.5653e+06,1.9425e+12,1.8117e+28,19688,0.63497,2.3917e+06,-1.3178e+11,-1.5834e+18,1.6828e+12,0.00031802,5.625e+09,9e+31,5.861e+07,1,1.1269e+05,937.5,1.5e+05,0,4.6479e+06,0,8.4432e+08,0,-0.0028375,1.3838e+08,0,2.9531e+18,-1.7265e+14,2.9529e+18,8.0294e+11,2.7426e+06,2.6109e+06,1.9611e+12,1.8589e+28,19688,0.66076,2.5566e+06,-1.3593e+11,5.2477e+16,1.8189e+12,0.00028203,5.625e+09,9.2406e+31,2.1707e+06,1,1.1278e+05,937.5,1.5e+05,0,5.6952e+06,0,8.5904e+08,0,-0.38407,1.589e+08,0,1.8121e+18,-4.9246e+17,1.3196e+18,8.0699e+11,3.0313e+06,2.567e+06,1.9425e+12,1.8128e+28,19688,0.63638,2.3932e+06,-1.3189e+11,-1.5808e+18,1.6831e+12,0.00030867,5.625e+09,9.0046e+31,5.8408e+07,1,1.1268e+05,937.5,1.5e+05,0,5.7146e+06,0,8.5916e+08,0,0.0038667,1.5892e+08,0,1.8117e+18,-4.9259e+17,1.3191e+18,8.07e+11,3.0409e+06,2.5676e+06,1.9425e+12,1.8127e+28,19688,0.63657,2.3946e+06,-1.3188e+11,-1.5813e+18,1.683e+12,0.00031054,5.625e+09,9.0042e+31,5.8443e+07,1,1.1268e+05,937.5,1.5e+05,0
6.4411e+06,0,8.5932e+08,0,-0.016577,1.8573e+08,0,1.825e+18,-4.7177e+17,1.3532e+18,8.1595e+11,3.4255e+06,2.7719e+06,1.9418e+12,1.7378e+28,19688,0.6935,2.5761e+06,-1.2293e+11,-1.5473e+18,1.6853e+12,0.00036428,5.625e+09,8.6078e+31,5.9838e+07,1,1.152e+05,937.5,1.5e+05,0,5.1058e+06,0,8.443e+08,0,-0.0020644,1.5018e+08,0,2.9508e+18,-3.8282e+13,2.9508e+18,8.1177e+11,3.0031e+06,2.8419e+06,1.96e+12,1.7849e+28,19688,0.72172,2.7879e+06,-1.2711e+11,5.0325e+16,1.8178e+12,0.00032739,5.625e+09,8.8694e+31,2.3863e+06,1,1.1532e+05,937.5,1.5e+05,0,6.2857e+06,0,8.586e+08,0,-0.11205,1.8018e+08,0,1.8272e+18,-4.7147e+17,1.3558e+18,8.1582e+11,3.3492e+06,2.7735e+06,1.9418e+12,1.7392e+28,19688,0.69088,2.5736e+06,-1.2306e+11,-1.5447e+18,1.6855e+12,0.00035119,5.625e+09,8.6153e+31,5.9626e+07,1,1.1519e+05,937.5,1.5e+05,0,6.3101e+06,0,8.5874e+08,0,0.00061484,1.8465e+08,0,1.8268e+18,-4.7158e+17,1.3552e+18,8.1583e+11,3.3612e+06,2.7741e+06,1.9418e+12,1.739e+28,19688,0.69426,2.5751e+06,-1.2305e+11,-1.5452e+18,1.6855e+12,0.00035363,5.625e+09,8.6145e+31,5.9666e+07,1,1.1519e+05,937.5,1.5e+05,0
7.2271e+06,0,8.6053e+08,0,0.0098533,1.8953e+08,0,1.8342e+18,-4.5209e+17,1.3821e+18,8.2475e+11,3.8425e+06,3.0275e+06,1.9411e+12,1.6649e+28,19688,0.76873,2.8404e+06,-1.1413e+11,-1.5183e+18,1.6871e+12,0.00041052,5.625e+09,8.2326e+31,6.1478e+07,1,1.1773e+05,937.5,1.5e+05,0,5.6579e+06,0,8.4477e+08,0,-0.018012,1.7715e+08,0,2.9486e+18,-7.6644e+13,2.9486e+18,8.2053e+11,3.3293e+06,3.1262e+06,1.959e+12,1.7126e+28,19688,0.79658,3.0685e+06,-1.1835e+11,4.8118e+16,1.8167e+12,0.00038056,5.625e+09,8.5035e+31,2.6181e+06,1,1.1786e+05,937.5,1.5e+05,0,7.0358e+06,0,8.5974e+08,0,-0.18231,1.7598e+08,0,1.8364e+18,-4.5157e+17,1.3848e+18,8.2456e+11,3.7457e+06,3.0271e+06,1.9411e+12,1.6668e+28,19688,0.76525,2.8366e+06,-1.1432e+11,-1.5156e+18,1.6874e+12,0.00039259,5.625e+09,8.2395e+31,6.123e+07,1,1.177e+05,937.5,1.5e+05,0,7.0745e+06,0,8.5987e+08,0,0.014479,1.7606e+08,0,1.8359e+18,-4.5163e+17,1.3843e+18,8.2457e+11,3.7639e+06,3.0307e+06,1.9411e+12,1.6666e+28,19688,0.76632,2.841e+06,-1.1431e+11,-1.5162e+18,1.6873e+12,0.00039605,5.625e+09,8.239e+31,6.1271e+07,1,1.177e+05,937.5,1.5e+05,0
8.269e+06,0,8.6157e+08,0,-0.0037993,2.2308e+08,0,1.8432e+18,-4.329e+17,1.4103e+18,8.3341e+11,4.3944e+06,3.3754e+06,1.9403e+12,1.5933e+28,19688,0.87437,3.2011e+06,-1.0547e+11,-1.4901e+18,1.6888e+12,0.00046517,5.625e+09,7.8379e+31,6.3078e+07,1,1.2025e+05,937.5,1.5e+05,0,6.4212e+06,0,8.4489e+08,0,0.0010946,1.9716e+08,0,2.9463e+18,-6.7067e+13,2.9463e+18,8.2918e+11,3.7573e+06,3.494e+06,1.9579e+12,1.6417e+28,19688,0.90086,3.4622e+06,-1.097e+11,4.5842e+16,1.8156e+12,0.00043494,5.625e+09,8.1308e+31,2.8734e+06,1,1.204e+05,937.5,1.5e+05,0,8.0278e+06,0,8.6054e+08,0,-0.046788,2.0143e+08,0,1.8461e+18,-4.3259e+17,1.4135e+18,8.3325e+11,4.2768e+06,3.3746e+06,1.9404e+12,1.595e+28,19688,0.86646,3.2025e+06,-1.0563e+11,-1.4869e+18,1.6892e+12,0.00044182,5.625e+09,7.8526e+31,6.2821e+07,1,1.2024e+05,937.5,1.5e+05,0,8.0692e+06,0,8.6071e+08,0,-0.0022853,2.0151e+08,0,1.8456e+18,-4.3283e+17,1.4127e+18,8.3323e+11,4.2958e+06,3.3761e+06,1.9404e+12,1.5951e+28,19688,0.86736,3.2062e+06,-1.0565e+11,-1.4877e+18,1.6891e+12,0.00044534,5.625e+09,7.8537e+31,6.2863e+07,1,1.2022e+05,937.5,1.5e+05,0
9.4831e+06,0,8.6213e+08,0,-0.059339,2.2547e+08,0,1.8525e+18,-4.1295e+17,1.4395e+18,8.42e+11,5.0654e+06,3.8057e+06,1.9396e+12,1.5226e+28,19688,0.98901,3.5852e+06,-9.6883e+10,-1.4609e+18,1.6907e+12,0.00053337,5.625e+09,7.4816e+31,6.4575e+07,1,1.2278e+05,937.5,1.5e+05,0,7.2289e+06,0,8.4501e+08,0,0.002345,1.8466e+08,0,2.9445e+18,-1.437e+14,2.9443e+18,8.3633e+11,4.2179e+06,3.8902e+06,1.957e+12,1.5834e+28,19688,0.98973,3.8309e+06,-1.0255e+11,4.3871e+16,1.8147e+12,0.00048697,5.625e+09,7.83e+31,3.1949e+06,1,1.2251e+05,937.5,1.5e+05,0,9.2055e+06,0,8.6113e+08,0,-0.064268,2.3679e+08,0,1.856e+18,-4.1242e+17,1.4436e+18,8.4182e+11,4.9262e+06,3.8045e+06,1.9397e+12,1.5246e+28,19688,0.9858,3.5807e+06,-9.7064e+10,-1.4569e+18,1.6911e+12,0.00050048,5.625e+09,7.4887e+31,6.4259e+07,1,1.2276e+05,937.5,1.5e+05,0,9.2481e+06,0,8.6128e+08,0,-0.024008,2.4038e+08,0,1.8552e+18,-4.1266e+17,1.4426e+18,8.4182e+11,4.9481e+06,3.806e+06,1.9397e+12,1.5245e+28,19688,0.98559,3.5803e+06,-9.7059e+10,-1.4579e+18,1.691e+12,0.00050615,5.625e+09,7.4886e+31,6.4323e+07,1,1.2275e+05,937.5,1.5e+05,0
1.0921e+07,0,8.6235e+08,0,-0.0028812,2.7298e+08,0,1.8628e+18,-3.939e+17,1.4689e+18,8.5042e+11,5.8549e+06,4.3167e+06,1.939e+12,1.4535e+28,19688,1.1142,4.0182e+06,-8.8456e+10,-1.4315e+18,1.6925e+12,0.00061287,5.625e+09,7.112e+31,6.5973e+07,1,1.2529e+05,937.5,1.5e+05,0,8.2313e+06,0,8.4531e+08,0,0.0061353,2.1626e+08,0,2.942e+18,-1.1313e+14,2.9419e+18,8.4481e+11,4.8104e+06,4.3939e+06,1.956e+12,1.5148e+28,19688,1.1251,4.3029e+06,-9.4066e+10,4.1455e+16,1.8137e+12,0.00056032,5.625e+09,7.4614e+31,3.5522e+06,1,1.2506e+05,937.5,1.5e+05,0,1.0593e+07,0,8.6125e+08,0,-0.043849,2.2447e+08,0,1.8663e+18,-3.9315e+17,1.4731e+18,8.5022e+11,5.6907e+06,4.3173e+06,1.939e+12,1.4558e+28,19688,1.1124,4.0111e+06,-8.8663e+10,-1.4273e+18,1.6929e+12,0.00057309,5.625e+09,7.1456e+31,6.5634e+07,1,1.2527e+05,937.5,1.5e+05,0,1.0647e+07,0,8.6143e+08,0,-0.0031954,2.2454e+08,0,1.8656e+18,-3.9338e+17,1.4722e+18,8.5021e+11,5.7187e+06,4.3206e+06,1.939e+12,1.4557e+28,19688,1.1128,4.0128e+06,-8.8665e+10,-1.4283e+18,1.6929e+12,0.0005803,5.625e+09,7.1456e+31,6.569e+07,1,1.2526e+05,937.5,1.5e+05,0
1.2546e+07,0,8.629e+08,0,-0.0094667,2.7451e+08,0,1.8703e+18,-3.7459e+17,1.4957e+18,8.5873e+11,6.7412e+06,4.8944e+06,1.9383e+12,1.3857e+28,19688,1.2662,4.5384e+06,-8.0154e+10,-1.4048e+18,1.6942e+12,0.00071013,5.625e+09,6.7581e+31,6.7476e+07,1,1.2779e+05,937.5,1.5e+05,0,9.4394e+06,0,8.4565e+08,0,0.004123,2.2623e+08,0,2.9396e+18,-1.5998e+14,2.9394e+18,8.5317e+11,5.5143e+06,4.9885e+06,1.9549e+12,1.4475e+28,19688,1.275,4.8702e+06,-8.5707e+10,3.8953e+16,1.8126e+12,0.00063869,5.625e+09,7.1171e+31,3.998e+06,1,1.276e+05,937.5,1.5e+05,0,1.2163e+07,0,8.6164e+08,0,-0.041685,2.0764e+08,0,1.8745e+18,-3.7405e+17,1.5005e+18,8.5852e+11,6.5503e+06,4.8971e+06,1.9383e+12,1.388e+28,19688,1.233,4.5338e+06,-8.0357e+10,-1.4e+18,1.6946e+12,0.00066203,5.625e+09,6.7671e+31,6.7103e+07,1,1.2778e+05,937.5,1.5e+05,0,1.2228e+07,0,8.6186e+08,0,-0.0047574,1.9866e+08,0,1.8737e+18,-3.7417e+17,1.4995e+18,8.5857e+11,6.5857e+06,4.9023e+06,1.9383e+12,1.3876e+28,19688,1.2154,4.5375e+06,-8.0312e+10,-1.4009e+18,1.6945e+12,0.00067169,5.625e+09,6.7652e+31,6.7182e+07,1,1.2779e+05,937.5,1.5e+05,0
1.4464e+07,0,8.6321e+08,0,-0.0064633,2.3962e+08,0,1.8782e+18,-3.5618e+17,1.522e+18,8.6694e+11,7.7552e+06,5.5663e+06,1.9376e+12,1.3189e+28,19688,1.429,5.1424e+06,-7.1942e+10,-1.3784e+18,1.6957e+12,0.00082869,5.625e+09,6.4291e+31,6.8987e+07,1,1.303e+05,937.5,1.5e+05,0,1.0806e+07,0,8.4559e+08,0,0.0064124,2.3732e+08,0,2.937e+18,-1.5318e+14,2.9368e+18,8.6143e+11,6.3123e+06,5.6553e+06,1.9539e+12,1.3816e+28,19688,1.4442,5.504e+06,-7.7448e+10,3.6361e+16,1.8115e+12,0.00072516,5.625e+09,6.7882e+31,4.5397e+06,1,1.3014e+05,937.5,1.5e+05,0,1.4054e+07,0,8.6179e+08,0,-0.024027,1.9933e+08,0,1.8828e+18,-3.551e+17,1.5277e+18,8.6684e+11,7.5511e+06,5.583e+06,1.9377e+12,1.3205e+28,19688,1.4066,5.1617e+06,-7.204e+10,-1.3728e+18,1.6963e+12,0.00076893,5.625e+09,6.4338e+31,6.8608e+07,1,1.3033e+05,937.5,1.5e+05,0,1.4161e+07,0,8.6221e+08,0,-0.0077532,1.9948e+08,0,1.8821e+18,-3.5516e+17,1.5269e+18,8.6694e+11,7.6026e+06,5.596e+06,1.9376e+12,1.3196e+28,19688,1.4102,5.1781e+06,-7.1939e+10,-1.3736e+18,1.6962e+12,0.00078185,5.625e+09,6.4309e+31,6.8709e+07,1,1.3035e+05,937.5,1.5e+05,0
1.6652e+07,0,8.6372e+08,0,-0.0041748,2.3024e+08,0,1.8851e+18,-3.3778e+17,1.5473e+18,8.7499e+11,8.8711e+06,6.3134e+06,1.9369e+12,1.2536e+28,19688,1.6425,5.8452e+06,-6.389e+10,-1.3531e+18,1.6972e+12,0.00096302,5.625e+09,6.0617e+31,7.0519e+07,1,1.328e+05,937.5,1.5e+05,0,1.2372e+07,0,8.4585e+08,0,0.019035,2.7092e+08,0,2.9343e+18,-1.5682e+14,2.9341e+18,8.6959e+11,7.204e+06,6.3937e+06,1.9529e+12,1.3169e+28,19688,1.6441,6.2435e+06,-6.9286e+10,3.3674e+16,1.8105e+12,0.0008195,5.625e+09,6.4347e+31,5.2128e+06,1,1.3267e+05,937.5,1.5e+05,0,1.6213e+07,0,8.6191e+08,0,0.0014606,2.2959e+08,0,1.8908e+18,-3.3645e+17,1.5543e+18,8.7505e+11,8.6573e+06,6.3506e+06,1.937e+12,1.2542e+28,19688,1.6339,5.8797e+06,-6.3833e+10,-1.3461e+18,1.6979e+12,0.00089736,5.625e+09,6.0646e+31,7.0124e+07,1,1.3288e+05,937.5,1.5e+05,0,1.633e+07,0,8.6221e+08,0,0.023533,2.2516e+08,0,1.8897e+18,-3.3644e+17,1.5532e+18,8.7515e+11,8.7144e+06,6.3624e+06,1.9369e+12,1.2533e+28,19688,1.6383,5.899e+06,-6.3733e+10,-1.3472e+18,1.6978e+12,0.00091224,5.625e+09,6.0602e+31,7.0248e+07,1,1.329e+05,937.5,1.5e+05,0
1.9169e+07,0,8.6383e+08,0,0.016708,2.5821e+08,0,1.89e+18,-3.1992e+17,1.57e+18,8.8295e+11,1.0104e+07,7.1555e+06,1.9362e+12,1.1895e+28,19688,1.9241,6.6807e+06,-5.593e+10,-1.3304e+18,1.6985e+12,0.0011335,5.625e+09,5.7426e+31,7.221e+07,1,1.3529e+05,937.5,1.5e+05,0,1.4125e+07,0,8.459e+08,0,0.00070325,3.1894e+08,0,2.9315e+18,-1.802e+14,2.9313e+18,8.7764e+11,8.1881e+06,7.2007e+06,1.9519e+12,1.2534e+28,19688,1.8563,7.0269e+06,-6.1238e+10,3.0887e+16,1.8094e+12,0.00092171,5.625e+09,6.1106e+31,5.9803e+06,1,1.3521e+05,937.5,1.5e+05,0,1.8684e+07,0,8.6203e+08,0,-0.012303,2.31e+08,0,1.897e+18,-3.1833e+17,1.5786e+18,8.8297e+11,9.8606e+06,7.2002e+06,1.9363e+12,1.1904e+28,19688,1.9248,6.7141e+06,-5.5906e+10,-1.3218e+18,1.6993e+12,0.0010481,5.625e+09,5.7447e+31,7.1695e+07,1,1.3537e+05,937.5,1.5e+05,0,1.8798e+07,0,8.6237e+08,0,-0.069034,2.3111e+08,0,1.8958e+18,-3.1841e+17,1.5773e+18,8.8307e+11,9.9164e+06,7.2041e+06,1.9363e+12,1.1895e+28,19688,1.9261,6.7204e+06,-5.5811e+10,-1.3231e+18,1.6992e+12,0.0010654,5.625e+09,5.7419e+31,7.1827e+07,1,1.3538e+05,937.5,1.5e+05,0
2.1941e+07,0,8.6386e+08,0,0.0064842,2.5773e+08,0,1.8962e+18,-3.0323e+17,1.5929e+18,8.906e+11,1.1409e+07,8.0589e+06,1.9355e+12,1.1281e+28,19688,2.2527,7.5148e+06,-4.8281e+10,-1.3075e+18,1.6998e+12,0.0013235,5.625e+09,5.4139e+31,7.3757e+07,1,1.3772e+05,937.5,1.5e+05,0,1.61e+07,0,8.4591e+08,0,-0.0075004,3.5339e+08,0,2.9287e+18,-2.2613e+14,2.9284e+18,8.8557e+11,9.2659e+06,8.0754e+06,1.9509e+12,1.1911e+28,19688,2.074,7.832e+06,-5.3306e+10,2.7991e+16,1.8084e+12,0.001038,5.625e+09,5.7998e+31,6.8369e+06,1,1.3774e+05,937.5,1.5e+05,0,2.1372e+07,0,8.6185e+08,0,-0.017054,2.5621e+08,0,1.9036e+18,-3.0163e+17,1.6019e+18,8.9059e+11,1.1125e+07,8.1077e+06,1.9356e+12,1.1295e+28,19688,2.2623,7.5697e+06,-4.8292e+10,-1.2986e+18,1.7006e+12,0.0012246,5.625e+09,5.444e+31,7.3209e+07,1,1.3779e+05,937.5,1.5e+05,0,2.1497e+07,0,8.6217e+08,0,0.006868,2.6097e+08,0,1.9023e+18,-3.0178e+17,1.6005e+18,8.9067e+11,1.1187e+07,8.1094e+06,1.9356e+12,1.1286e+28,19688,2.2649,7.5746e+06,-4.8205e+10,-1.3e+18,1.7005e+12,0.001244,5.625e+09,5.4274e+31,7.3338e+07,1,1.3781e+05,937.5,1.5e+05,0
2.4893e+07,0,8.6357e+08,0,0.0022418,2.8724e+08,0,1.9005e+18,-2.8673e+17,1.6137e+18,8.9785e+11,1.2765e+07,9.0104e+06,1.9349e+12,1.0701e+28,19688,2.6108,8.4194e+06,-4.1027e+10,-1.2868e+18,1.701e+12,0.0015331,5.625e+09,5.1017e+31,7.5316e+07,1,1.4004e+05,937.5,1.5e+05,0,1.8325e+07,0,8.4574e+08,0,0.0035375,3.0846e+08,0,2.9256e+18,-2.1029e+14,2.9254e+18,8.9339e+11,1.0447e+07,9.0253e+06,1.9499e+12,1.13e+28,19688,2.3097,8.7022e+06,-4.5493e+10,2.4973e+16,1.8074e+12,0.0011702,5.625e+09,5.4703e+31,7.7262e+06,1,1.4028e+05,937.5,1.5e+05,0,2.4235e+07,0,8.6135e+08,0,-0.02798,2.8198e+08,0,1.9096e+18,-2.8528e+17,1.6243e+18,8.9784e+11,1.2444e+07,9.0658e+06,1.935e+12,1.0716e+28,19688,2.6315,8.4472e+06,-4.104e+10,-1.2762e+18,1.7019e+12,0.0014259,5.625e+09,5.1126e+31,7.463e+07,1,1.4014e+05,937.5,1.5e+05,0,2.4405e+07,0,8.6172e+08,0,0.0023534,2.7774e+08,0,1.9078e+18,-2.8534e+17,1.6224e+18,8.9792e+11,1.2522e+07,9.0747e+06,1.935e+12,1.0707e+28,19688,2.6344,8.4516e+06,-4.0956e+10,-1.278e+18,1.7017e+12,0.00145,5.625e+09,5.1067e+31,7.4786e+07,1,1.4015e+05,937.5,1.5e+05,0
2.8604e+07,0,8.6306e+08,0,-0.0007733,2.9858e+08,0,1.9056e+18,-2.6855e+17,1.637e+18,9.0582e+11,1.4389e+07,1.0155e+07,1.9342e+12,1.0065e+28,19688,3.1055,9.4941e+06,-3.3056e+10,-1.2634e+18,1.7023e+12,0.0018021,5.625e+09,4.796e+31,7.7042e+07,1,1.4264e+05,937.5,1.5e+05,0,2.0821e+07,0,8.4541e+08,0,0.0023295,2.4376e+08,0,2.9225e+18,-2.5075e+14,2.9222e+18,9.0116e+11,1.1738e+07,1.006e+07,1.949e+12,1.0695e+28,19688,2.2658,9.6675e+06,-3.7718e+10,2.1792e+16,1.8063e+12,0.0013301,5.625e+09,5.1528e+31,8.7497e+06,1,1.4284e+05,937.5,1.5e+05,0,2.7706e+07,0,8.6063e+08,0,-0.018928,2.9996e+08,0,1.9153e+18,-2.6694e+17,1.6483e+18,9.0578e+11,1.3995e+07,1.02e+07,1.9343e+12,1.0084e+28,19688,3.0897,9.5175e+06,-3.3094e+10,-1.2522e+18,1.7033e+12,0.0016731,5.625e+09,4.8009e+31,7.6284e+07,1,1.4274e+05,937.5,1.5e+05,0,2.7933e+07,0,8.6098e+08,0,0.0055068,2.9224e+08,0,1.9134e+18,-2.6708e+17,1.6463e+18,9.0587e+11,1.4097e+07,1.022e+07,1.9343e+12,1.0075e+28,19688,3.1003,9.5443e+06,-3.3007e+10,-1.2542e+18,1.7031e+12,0.0017039,5.625e+09,4.7985e+31,7.6464e+07,1,1.4275e+05,937.5,1.5e+05,0
