"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","adiabatic_heating","latent_heat","shear_heating","adiabatic_heating_of_melt","shear_heating_with_melt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1.5018,0,3.4522e-11,1.5158,0,4.7243e+09,-4.2584e+05,4.7238e+09,1895.8,0.018804,0.017705,3423.9,2.0697e+18,3.5e-05,2.8527e-08,0.017996,231.06,-1.2795e+08,3169.8,3.2065e-14,10,6.6467e+19,0.044781,-0.00010797,-0.00056889,1.6989e-10,-1.8917e-08,2.4412e-08,1,1.584e+05,0,1.584e+05,0
0,1.5019,0,4.4259e-11,1.5171,0,4.714e+09,-3.9593e+05,4.7136e+09,1895.3,0.019603,0.018469,3423.8,2.0554e+18,3.5e-05,2.9741e-08,0.018763,230.7,-1.2785e+08,3169.1,3.6549e-14,10,6.3971e+19,0.045739,-0.00010794,-0.00057559,1.5714e-10,-2.1556e-08,2.7177e-08,1,1.587e+05,0,1.587e+05,0
0,1.502,0,5.4213e-11,1.5184,0,4.7037e+09,-3.6656e+05,4.7033e+09,1894.8,0.020403,0.019235,3423.7,2.0412e+18,3.5e-05,3.0959e-08,0.019532,230.34,-1.2775e+08,3168.3,4.1169e-14,10,6.1561e+19,0.046696,-0.00010791,-0.00058221,1.4442e-10,-2.4276e-08,3.0046e-08,1,1.59e+05,0,1.59e+05,0
0,1.502,0,6.4166e-11,1.5197,0,4.6934e+09,-3.372e+05,4.6931e+09,1894.3,0.021203,0.02,3423.7,2.0269e+18,3.5e-05,3.2176e-08,0.020301,229.98,-1.2765e+08,3167.6,4.579e-14,10,5.9151e+19,0.047653,-0.00010787,-0.00058883,1.3169e-10,-2.6997e-08,3.2915e-08,1,1.593e+05,0,1.593e+05,0
0,1.5021,0,6.8125e-11,1.5211,0,4.6831e+09,-3.1027e+05,4.6828e+09,1893.8,0.02201,0.020777,3423.6,2.0127e+18,3.5e-05,3.3411e-08,0.021082,229.62,-1.2754e+08,3166.9,5.135e-14,10,5.7104e+19,0.04861,-0.00010784,-0.00059506,1.1879e-10,-3.0279e-08,3.6482e-08,1,1.596e+05,0,1.596e+05,0
0,1.5021,0,7.0086e-11,1.5226,0,4.6729e+09,-2.8417e+05,4.6726e+09,1893.3,0.02282,0.021558,3423.5,1.9986e+18,3.5e-05,3.4652e-08,0.021866,229.25,-1.2744e+08,3166.2,5.7224e-14,10,5.5178e+19,0.049566,-0.0001078,-0.00060115,1.0603e-10,-3.3748e-08,4.0284e-08,1,1.599e+05,0,1.599e+05,0
0,1.5022,0,7.2047e-11,1.5241,0,4.6626e+09,-2.5806e+05,4.6623e+09,1892.8,0.023629,0.022339,3423.5,1.9845e+18,3.5e-05,3.5893e-08,0.02265,228.88,-1.2733e+08,3165.5,6.3098e-14,10,5.3252e+19,0.050523,-0.00010777,-0.00060725,9.3263e-11,-3.7217e-08,4.4086e-08,1,1.602e+05,0,1.602e+05,0
0,1.5022,0,5.6256e-11,1.5256,0,4.6523e+09,-2.335e+05,4.6521e+09,1892.2,0.024444,0.023128,3423.4,1.9705e+18,3.5e-05,3.7148e-08,0.023442,228.51,-1.2723e+08,3164.8,6.985e-14,10,5.1548e+19,0.05148,-0.00010773,-0.00061306,8.1084e-11,-4.1214e-08,4.8548e-08,1,1.605e+05,0,1.605e+05,0
0,1.5022,0,2.9815e-11,1.5273,0,4.642e+09,-2.0988e+05,4.6418e+09,1891.7,0.025261,0.023923,3423.3,1.9566e+18,3.5e-05,3.841e-08,0.02424,228.14,-1.2712e+08,3164.1,7.7129e-14,10,4.9978e+19,0.052436,-0.0001077,-0.00061869,6.9448e-11,-4.5528e-08,5.3409e-08,1,1.608e+05,0,1.608e+05,0
0,1.5023,0,3.3731e-12,1.5289,0,4.6317e+09,-1.8626e+05,4.6316e+09,1891.2,0.026078,0.024717,3423.3,1.9427e+18,3.5e-05,3.9672e-08,0.025038,227.77,-1.2702e+08,3163.4,8.4408e-14,10,4.8408e+19,0.053393,-0.00010766,-0.00062433,5.7813e-11,-4.9842e-08,5.827e-08,1,1.611e+05,0,1.611e+05,0
0,1.5023,0,-5.1604e-12,1.5306,0,4.6215e+09,-1.6363e+05,4.6213e+09,1890.7,0.026898,0.025518,3423.2,1.9289e+18,3.5e-05,4.0944e-08,0.025842,227.39,-1.2691e+08,3162.6,9.2462e-14,10,4.6973e+19,0.054349,-0.00010763,-0.00062977,4.7246e-11,-5.4624e-08,6.3722e-08,1,1.614e+05,0,1.614e+05,0
0,1.5024,0,4.2139e-12,1.5324,0,4.6112e+09,-1.4198e+05,4.6111e+09,1890.2,0.02772,0.026325,3423.1,1.9152e+18,3.5e-05,4.2226e-08,0.026652,227.02,-1.268e+08,3161.9,1.0129e-13,10,4.5671e+19,0.055306,-0.00010759,-0.000635,3.793e-11,-5.9875e-08,6.9766e-08,1,1.617e+05,0,1.617e+05,0
0,1.5024,0,1.3588e-11,1.5342,0,4.6009e+09,-1.2033e+05,4.6008e+09,1889.7,0.028543,0.027132,3423.1,1.9015e+18,3.5e-05,4.3508e-08,0.027462,226.64,-1.267e+08,3161.2,1.1012e-13,10,4.437e+19,0.056263,-0.00010755,-0.00064024,2.8613e-11,-6.5126e-08,7.5811e-08,1,1.62e+05,0,1.62e+05,0
0,1.5024,0,2.9353e-11,1.536,0,4.5907e+09,-99283,4.5906e+09,1889.2,0.029367,0.027943,3423,1.8879e+18,3.5e-05,4.4797e-08,0.028276,226.26,-1.2659e+08,3160.5,1.1958e-13,10,4.3146e+19,0.05722,-0.00010752,-0.00064534,2.0543e-11,-7.0761e-08,8.2344e-08,1,1.623e+05,0,1.623e+05,0
0,1.5024,0,5.5768e-11,1.538,0,4.5804e+09,-79240,4.5803e+09,1888.6,0.030193,0.028762,3422.9,1.8745e+18,3.5e-05,4.6097e-08,0.029098,225.88,-1.2648e+08,3159.8,1.301e-13,10,4.2052e+19,0.058177,-0.00010748,-0.00065022,1.4707e-11,-7.7037e-08,8.9694e-08,1,1.626e+05,0,1.626e+05,0
0,1.5024,0,8.2183e-11,1.5399,0,4.5701e+09,-59198,4.5701e+09,1888.1,0.031019,0.029581,3422.9,1.861e+18,3.5e-05,4.7397e-08,0.029919,225.5,-1.2637e+08,3159.1,1.4061e-13,10,4.0958e+19,0.059135,-0.00010744,-0.0006551,8.8716e-12,-8.3314e-08,9.7044e-08,1,1.629e+05,0,1.629e+05,0
0,1.5025,0,9.4178e-11,1.5419,0,4.5599e+09,-39492,4.5598e+09,1887.6,0.031846,0.030402,3422.8,1.8477e+18,3.5e-05,4.8702e-08,0.030744,225.12,-1.2626e+08,3158.4,1.5158e-13,10,3.9905e+19,0.060092,-0.0001074,-0.00065989,4.1536e-12,-8.9867e-08,1.0475e-07,1,1.632e+05,0,1.632e+05,0
0,1.5025,0,6.2912e-11,1.544,0,4.5496e+09,-20796,4.5496e+09,1887.1,0.032675,0.031232,3422.7,1.8345e+18,3.5e-05,5.0019e-08,0.031576,224.73,-1.2615e+08,3157.6,1.6391e-13,10,3.8974e+19,0.06105,-0.00010736,-0.00066445,2.8921e-12,-9.7252e-08,1.1352e-07,1,1.635e+05,0,1.635e+05,0
0,1.5025,0,3.1646e-11,1.5461,0,4.5393e+09,-2099.6,4.5393e+09,1886.5,0.033504,0.032062,3422.7,1.8214e+18,3.5e-05,5.1337e-08,0.032408,224.35,-1.2604e+08,3156.9,1.7623e-13,10,3.8044e+19,0.062008,-0.00010732,-0.00066901,1.6305e-12,-1.0464e-07,1.223e-07,1,1.638e+05,0,1.638e+05,0
0,1.5025,0,3.2979e-12,1.5482,0,4.5291e+09,16452,4.5291e+09,1886,0.034332,0.032893,3422.6,1.8083e+18,3.5e-05,5.2656e-08,0.033242,223.96,-1.2593e+08,3156.2,1.888e-13,10,3.7129e+19,0.062967,-0.00010728,-0.00067353,1.0733e-12,-1.1217e-07,1.3126e-07,1,1.641e+05,0,1.641e+05,0
0,1.5024,0,-4.6246e-12,1.5504,0,4.5188e+09,33994,4.5189e+09,1885.5,0.035162,0.033733,3422.5,1.7954e+18,3.5e-05,5.399e-08,0.034084,223.57,-1.2581e+08,3155.5,2.0305e-13,10,3.6329e+19,0.063926,-0.00010724,-0.00067779,5.3761e-12,-1.2074e-07,1.4157e-07,1,1.644e+05,0,1.644e+05,0
0,1.5024,0,-1.2547e-11,1.5527,0,4.5086e+09,51536,4.5086e+09,1885,0.035991,0.034574,3422.5,1.7826e+18,3.5e-05,5.5323e-08,0.034926,223.18,-1.257e+08,3154.8,2.1731e-13,10,3.5529e+19,0.064885,-0.0001072,-0.00068206,9.6788e-12,-1.2931e-07,1.5188e-07,1,1.647e+05,0,1.647e+05,0
0,1.5024,0,-2.047e-11,1.5549,0,4.4983e+09,69078,4.4984e+09,1884.4,0.036821,0.035414,3422.4,1.7697e+18,3.5e-05,5.6657e-08,0.035768,222.79,-1.2559e+08,3154.1,2.3156e-13,10,3.4729e+19,0.065844,-0.00010716,-0.00068633,1.3982e-11,-1.3788e-07,1.622e-07,1,1.65e+05,0,1.65e+05,0
0,1.5024,0,-1.8772e-11,1.5573,0,4.4881e+09,85606,4.4881e+09,1883.9,0.03765,0.036264,3422.3,1.7572e+18,3.5e-05,5.8005e-08,0.03662,222.4,-1.2547e+08,3153.3,2.4785e-13,10,3.4035e+19,0.066805,-0.00010712,-0.00069033,2.4752e-11,-1.4771e-07,1.7415e-07,1,1.653e+05,0,1.653e+05,0
0,1.5024,0,-1.7074e-11,1.5597,0,4.4778e+09,1.0213e+05,4.4779e+09,1883.4,0.03848,0.037114,3422.3,1.7446e+18,3.5e-05,5.9354e-08,0.037471,222.01,-1.2536e+08,3152.6,2.6413e-13,10,3.334e+19,0.067765,-0.00010708,-0.00069433,3.5479e-11,-1.5754e-07,1.8611e-07,1,1.656e+05,0,1.656e+05,0
0,1.5023,0,-1.5376e-11,1.5621,0,4.4675e+09,1.1866e+05,4.4677e+09,1882.8,0.039309,0.037964,3422.2,1.7321e+18,3.5e-05,6.0703e-08,0.038323,221.62,-1.2524e+08,3151.9,2.8042e-13,10,3.2646e+19,0.068725,-0.00010704,-0.00069833,4.6206e-11,-1.6737e-07,1.9806e-07,1,1.659e+05,0,1.659e+05,0
0,1.5023,0,-1.0133e-11,1.5646,0,4.4573e+09,1.344e+05,4.4574e+09,1882.3,0.040137,0.038822,3422.1,1.7198e+18,3.5e-05,6.2065e-08,0.039182,221.22,-1.2513e+08,3151.2,2.9856e-13,10,3.2028e+19,0.069687,-0.00010699,-0.00070212,6.3256e-11,-1.7836e-07,2.1155e-07,1,1.662e+05,0,1.662e+05,0
0,1.5023,0,-4.3848e-12,1.5671,0,4.447e+09,1.5003e+05,4.4472e+09,1881.8,0.040965,0.039681,3422.1,1.7076e+18,3.5e-05,6.3428e-08,0.040042,220.83,-1.2501e+08,3150.5,3.1697e-13,10,3.1421e+19,0.070648,-0.00010695,-0.00070588,8.112e-11,-1.8951e-07,2.2525e-07,1,1.665e+05,0,1.665e+05,0
0,1.5022,0,1.364e-12,1.5696,0,4.4368e+09,1.6566e+05,4.437e+09,1881.2,0.041793,0.040541,3422,1.6954e+18,3.5e-05,6.4791e-08,0.040902,220.43,-1.2489e+08,3149.7,3.3538e-13,10,3.0814e+19,0.07161,-0.00010691,-0.00070964,9.8984e-11,-2.0066e-07,2.3896e-07,1,1.668e+05,0,1.668e+05,0
0,1.5022,0,9.5596e-13,1.5723,0,4.4265e+09,1.8067e+05,4.4267e+09,1880.7,0.04262,0.041407,3421.9,1.6834e+18,3.5e-05,6.6165e-08,0.041768,220.03,-1.2478e+08,3149,3.5545e-13,10,3.0261e+19,0.072573,-0.00010686,-0.00071323,1.2274e-10,-2.1285e-07,2.5405e-07,1,1.671e+05,0,1.671e+05,0
0,1.5021,0,-1.5043e-12,1.5749,0,4.4163e+09,1.9549e+05,4.4165e+09,1880.2,0.043446,0.042275,3421.9,1.6715e+18,3.5e-05,6.7542e-08,0.042636,219.63,-1.2466e+08,3148.3,3.7606e-13,10,2.9726e+19,0.073536,-0.00010682,-0.00071676,1.483e-10,-2.2539e-07,2.6959e-07,1,1.674e+05,0,1.674e+05,0
0,1.502,0,-3.9646e-12,1.5776,0,4.4061e+09,2.1031e+05,4.4063e+09,1879.6,0.044272,0.043143,3421.8,1.6596e+18,3.5e-05,6.8919e-08,0.043505,219.23,-1.2454e+08,3147.6,3.9667e-13,10,2.9191e+19,0.074499,-0.00010677,-0.0007203,1.7386e-10,-2.3793e-07,2.8514e-07,1,1.677e+05,0,1.677e+05,0
0,1.502,0,4.4113e-12,1.5803,0,4.3958e+09,2.2466e+05,4.396e+09,1879.1,0.045096,0.044017,3421.8,1.6479e+18,3.5e-05,7.0305e-08,0.044378,218.83,-1.2442e+08,3146.8,4.1871e-13,10,2.8694e+19,0.075463,-0.00010673,-0.0007237,2.0464e-10,-2.5136e-07,3.019e-07,1,1.68e+05,0,1.68e+05,0
0,1.5019,0,1.9289e-11,1.5831,0,4.3856e+09,2.3873e+05,4.3858e+09,1878.5,0.045919,0.044894,3421.7,1.6363e+18,3.5e-05,7.1695e-08,0.045254,218.43,-1.243e+08,3146.1,4.416e-13,10,2.822e+19,0.076428,-0.00010668,-0.00072703,2.3831e-10,-2.6533e-07,3.1938e-07,1,1.683e+05,0,1.683e+05,0
0,1.5018,0,3.4166e-11,1.5859,0,4.3753e+09,2.5281e+05,4.3756e+09,1878,0.046741,0.045771,3421.6,1.6247e+18,3.5e-05,7.3085e-08,0.04613,218.03,-1.2418e+08,3145.4,4.6448e-13,10,2.7746e+19,0.077392,-0.00010663,-0.00073036,2.7198e-10,-2.793e-07,3.3686e-07,1,1.686e+05,0,1.686e+05,0
0,1.5017,0,2.8918e-11,1.5887,0,4.3651e+09,2.6654e+05,4.3654e+09,1877.4,0.047562,0.046651,3421.6,1.6133e+18,3.5e-05,7.4482e-08,0.047009,217.63,-1.2406e+08,3144.7,4.8854e-13,10,2.7297e+19,0.078358,-0.00010658,-0.00073359,3.1001e-10,-2.9401e-07,3.5535e-07,1,1.689e+05,0,1.689e+05,0
0,1.5016,0,3.5453e-12,1.5917,0,4.3548e+09,2.7994e+05,4.3551e+09,1876.9,0.048382,0.047537,3421.5,1.602e+18,3.5e-05,7.5885e-08,0.047893,217.22,-1.2393e+08,3144,5.1376e-13,10,2.6874e+19,0.079324,-0.00010654,-0.00073673,3.5204e-10,-3.0946e-07,3.7485e-07,1,1.692e+05,0,1.692e+05,0
0,1.5015,0,-2.1828e-11,1.5946,0,4.3446e+09,2.9333e+05,4.3449e+09,1876.4,0.049201,0.048422,3421.4,1.5908e+18,3.5e-05,7.7289e-08,0.048776,216.82,-1.2381e+08,3143.2,5.3897e-13,10,2.6451e+19,0.080291,-0.00010649,-0.00073986,3.9407e-10,-3.2491e-07,3.9434e-07,1,1.695e+05,0,1.695e+05,0
0,1.5014,0,-3.4632e-11,1.5975,0,4.3344e+09,3.0649e+05,4.3347e+09,1875.8,0.050018,0.04931,3421.4,1.5796e+18,3.5e-05,7.8696e-08,0.049661,216.41,-1.2369e+08,3142.5,5.6509e-13,10,2.6045e+19,0.081258,-0.00010644,-0.00074293,4.3949e-10,-3.4093e-07,4.1463e-07,1,1.698e+05,0,1.698e+05,0
0,1.5013,0,-2.6487e-11,1.6005,0,4.3241e+09,3.1925e+05,4.3245e+09,1875.3,0.050833,0.050203,3421.3,1.5687e+18,3.5e-05,8.0112e-08,0.050551,216.01,-1.2356e+08,3141.8,5.9268e-13,10,2.5666e+19,0.082226,-0.00010639,-0.00074588,4.8998e-10,-3.5791e-07,4.3621e-07,1,1.701e+05,0,1.701e+05,0
0,1.5012,0,-1.8342e-11,1.6036,0,4.3139e+09,3.3201e+05,4.3143e+09,1874.7,0.051648,0.051096,3421.3,1.5578e+18,3.5e-05,8.1527e-08,0.051441,215.6,-1.2344e+08,3141.1,6.2028e-13,10,2.5287e+19,0.083194,-0.00010634,-0.00074884,5.4047e-10,-3.7488e-07,4.578e-07,1,1.704e+05,0,1.704e+05,0
0,1.501,0,-1.6723e-11,1.6066,0,4.3037e+09,3.4462e+05,4.304e+09,1874.2,0.052462,0.05199,3421.2,1.5469e+18,3.5e-05,8.2946e-08,0.052333,215.19,-1.2331e+08,3140.3,6.4848e-13,10,2.4917e+19,0.084162,-0.00010629,-0.00075175,5.9332e-10,-3.9224e-07,4.7993e-07,1,1.707e+05,0,1.707e+05,0
0,1.5009,0,-3.4681e-11,1.6097,0,4.2934e+09,3.5679e+05,4.2938e+09,1873.6,0.053272,0.052891,3421.1,1.5363e+18,3.5e-05,8.4373e-08,0.053229,214.78,-1.2319e+08,3139.6,6.7849e-13,10,2.4575e+19,0.085132,-0.00010624,-0.00075454,6.5224e-10,-4.1077e-07,5.0368e-07,1,1.71e+05,0,1.71e+05,0
0,1.5008,0,-5.2639e-11,1.6129,0,4.2832e+09,3.6896e+05,4.2836e+09,1873.1,0.054082,0.053792,3421.1,1.5257e+18,3.5e-05,8.58e-08,0.054126,214.37,-1.2306e+08,3138.9,7.085e-13,10,2.4234e+19,0.086102,-0.00010619,-0.00075732,7.1116e-10,-4.293e-07,5.2743e-07,1,1.713e+05,0,1.713e+05,0
0,1.5006,0,-6.5755e-11,1.616,0,4.273e+09,3.8106e+05,4.2734e+09,1872.5,0.054891,0.054693,3421,1.5151e+18,3.5e-05,8.7229e-08,0.055023,213.96,-1.2293e+08,3138.1,7.3882e-13,10,2.3897e+19,0.087072,-0.00010614,-0.00076009,7.7141e-10,-4.4802e-07,5.5147e-07,1,1.716e+05,0,1.716e+05,0
0,1.5005,0,-4.498e-11,1.6192,0,4.2627e+09,3.9269e+05,4.2632e+09,1872,0.055696,0.055601,3420.9,1.5049e+18,3.5e-05,8.8668e-08,0.055925,213.55,-1.228e+08,3137.4,7.7126e-13,10,2.3588e+19,0.088044,-0.00010608,-0.00076272,8.3867e-10,-4.6813e-07,5.7744e-07,1,1.719e+05,0,1.719e+05,0
0,1.5003,0,-2.4205e-11,1.6225,0,4.2525e+09,4.0431e+05,4.2529e+09,1871.4,0.0565,0.056508,3420.9,1.4946e+18,3.5e-05,9.0107e-08,0.056827,213.14,-1.2268e+08,3136.7,8.0369e-13,10,2.3279e+19,0.089016,-0.00010603,-0.00076534,9.0593e-10,-4.8824e-07,6.0342e-07,1,1.722e+05,0,1.722e+05,0
0,1.5001,0,-3.4301e-12,1.6257,0,4.2423e+09,4.1594e+05,4.2427e+09,1870.9,0.057304,0.057416,3420.8,1.4843e+18,3.5e-05,9.1546e-08,0.05773,212.73,-1.2255e+08,3136,8.3613e-13,10,2.297e+19,0.089988,-0.00010598,-0.00076797,9.7319e-10,-5.0835e-07,6.294e-07,1,1.725e+05,0,1.725e+05,0
0,1.5,0,-2.3679e-12,1.6291,0,4.2321e+09,4.2706e+05,4.2325e+09,1870.3,0.058103,0.058331,3420.8,1.4743e+18,3.5e-05,9.2996e-08,0.058638,212.32,-1.2242e+08,3135.2,8.7103e-13,10,2.269e+19,0.090962,-0.00010592,-0.00077045,1.0489e-09,-5.3006e-07,6.5768e-07,1,1.728e+05,0,1.728e+05,0
0,1.4998,0,-1.3057e-12,1.6324,0,4.2218e+09,4.3818e+05,4.2223e+09,1869.8,0.058902,0.059246,3420.7,1.4643e+18,3.5e-05,9.4446e-08,0.059546,211.9,-1.2229e+08,3134.5,9.0593e-13,10,2.2409e+19,0.091936,-0.00010587,-0.00077293,1.1243e-09,-5.5178e-07,6.8595e-07,1,1.731e+05,0,1.731e+05,0
0,1.4996,0,-2.4357e-13,1.6357,0,4.2116e+09,4.493e+05,4.2121e+09,1869.2,0.0597,0.060161,3420.6,1.4543e+18,3.5e-05,9.5896e-08,0.060454,211.49,-1.2215e+08,3133.8,9.4082e-13,10,2.2129e+19,0.09291,-0.00010581,-0.00077541,1.1997e-09,-5.735e-07,7.1422e-07,1,1.734e+05,0,1.734e+05,0
0,1.4994,0,-7.3101e-12,1.6391,0,4.2014e+09,4.6001e+05,4.2019e+09,1868.7,0.060494,0.061082,3420.6,1.4446e+18,3.5e-05,9.7356e-08,0.061367,211.07,-1.2202e+08,3133,9.7788e-13,10,2.187e+19,0.093886,-0.00010576,-0.00077776,1.2824e-09,-5.9664e-07,7.4454e-07,1,1.737e+05,0,1.737e+05,0
0,1.4992,0,-1.5538e-11,1.6426,0,4.1912e+09,4.7066e+05,4.1917e+09,1868.1,0.061286,0.062004,3420.5,1.435e+18,3.5e-05,9.8817e-08,0.06228,210.66,-1.2189e+08,3132.3,1.0152e-12,10,2.1614e+19,0.094862,-0.0001057,-0.0007801,1.3656e-09,-6.1999e-07,7.7516e-07,1,1.74e+05,0,1.74e+05,0
0,1.499,0,-2.3766e-11,1.646,0,4.181e+09,4.8131e+05,4.1815e+09,1867.6,0.062079,0.062925,3420.4,1.4253e+18,3.5e-05,1.0028e-07,0.063194,210.24,-1.2176e+08,3131.6,1.0526e-12,10,2.1359e+19,0.095838,-0.00010564,-0.00078243,1.4489e-09,-6.4333e-07,8.0578e-07,1,1.743e+05,0,1.743e+05,0
0,1.4988,0,-1.8209e-11,1.6495,0,4.1707e+09,4.9163e+05,4.1713e+09,1867,0.062867,0.063852,3420.4,1.4158e+18,3.5e-05,1.0175e-07,0.064111,209.83,-1.2162e+08,3130.8,1.0918e-12,10,2.1119e+19,0.096815,-0.00010559,-0.00078467,1.5382e-09,-6.6791e-07,8.382e-07,1,1.746e+05,0,1.746e+05,0
0,1.4985,0,-8.0575e-12,1.653,0,4.1605e+09,5.0184e+05,4.1611e+09,1866.4,0.063653,0.064781,3420.3,1.4065e+18,3.5e-05,1.0322e-07,0.065029,209.41,-1.2149e+08,3130.1,1.1317e-12,10,2.0886e+19,0.097793,-0.00010553,-0.00078687,1.629e-09,-6.929e-07,8.7122e-07,1,1.749e+05,0,1.749e+05,0
0,1.4983,0,2.094e-12,1.6565,0,4.1503e+09,5.1205e+05,4.1508e+09,1865.9,0.06444,0.06571,3420.3,1.3971e+18,3.5e-05,1.0469e-07,0.065948,208.99,-1.2135e+08,3129.4,1.1715e-12,10,2.0652e+19,0.098771,-0.00010547,-0.00078908,1.7198e-09,-7.1789e-07,9.0424e-07,1,1.752e+05,0,1.752e+05,0
0,1.4981,0,2.7448e-12,1.6601,0,4.1401e+09,5.22e+05,4.1406e+09,1865.3,0.065222,0.066643,3420.2,1.3879e+18,3.5e-05,1.0617e-07,0.066869,208.57,-1.2122e+08,3128.6,1.2129e-12,10,2.043e+19,0.099751,-0.00010541,-0.0007912,1.8155e-09,-7.4392e-07,9.3879e-07,1,1.755e+05,0,1.755e+05,0
0,1.4978,0,-2.3048e-12,1.6637,0,4.1299e+09,5.318e+05,4.1304e+09,1864.8,0.066002,0.067578,3420.1,1.3788e+18,3.5e-05,1.0765e-07,0.067792,208.15,-1.2108e+08,3127.9,1.2552e-12,10,2.0215e+19,0.10073,-0.00010535,-0.00079328,1.9134e-09,-7.7056e-07,9.7427e-07,1,1.758e+05,0,1.758e+05,0
0,1.4976,0,-7.3544e-12,1.6673,0,4.1197e+09,5.4159e+05,4.1202e+09,1864.2,0.066782,0.068514,3420.1,1.3697e+18,3.5e-05,1.0913e-07,0.068716,207.73,-1.2094e+08,3127.2,1.2975e-12,10,2e+19,0.10171,-0.00010529,-0.00079535,2.0114e-09,-7.9721e-07,1.0097e-06,1,1.761e+05,0,1.761e+05,0
0,1.4973,0,-8.1338e-12,1.671,0,4.1094e+09,5.512e+05,4.11e+09,1863.7,0.067558,0.069452,3420,1.3608e+18,3.5e-05,1.1062e-07,0.069641,207.31,-1.208e+08,3126.4,1.341e-12,10,1.9794e+19,0.10269,-0.00010523,-0.00079737,2.1131e-09,-8.2469e-07,1.0465e-06,1,1.764e+05,0,1.764e+05,0
0,1.497,0,-4.6431e-12,1.6746,0,4.0992e+09,5.6061e+05,4.0998e+09,1863.1,0.068331,0.070395,3420,1.352e+18,3.5e-05,1.1211e-07,0.070569,206.89,-1.2066e+08,3125.7,1.3858e-12,10,1.9597e+19,0.10368,-0.00010517,-0.00079932,2.2178e-09,-8.53e-07,1.0844e-06,1,1.767e+05,0,1.767e+05,0
0,1.4968,0,-1.1523e-12,1.6783,0,4.089e+09,5.7001e+05,4.0896e+09,1862.5,0.069105,0.071337,3419.9,1.3432e+18,3.5e-05,1.1361e-07,0.071496,206.47,-1.2053e+08,3125,1.4306e-12,10,1.9399e+19,0.10466,-0.00010511,-0.00080128,2.3225e-09,-8.8131e-07,1.1224e-06,1,1.77e+05,0,1.77e+05,0
0,1.4965,0,8.3458e-13,1.682,0,4.0788e+09,5.7929e+05,4.0794e+09,1862,0.069875,0.072281,3419.8,1.3345e+18,3.5e-05,1.151e-07,0.072426,206.05,-1.2039e+08,3124.2,1.4763e-12,10,1.9207e+19,0.10564,-0.00010505,-0.00080319,2.43e-09,-9.1025e-07,1.1613e-06,1,1.773e+05,0,1.773e+05,0
0,1.4962,0,3.1504e-13,1.6858,0,4.0686e+09,5.8833e+05,4.0692e+09,1861.4,0.070642,0.073229,3419.8,1.326e+18,3.5e-05,1.166e-07,0.073358,205.63,-1.2024e+08,3123.5,1.5235e-12,10,1.9025e+19,0.10663,-0.00010499,-0.00080503,2.5409e-09,-9.4024e-07,1.2018e-06,1,1.776e+05,0,1.776e+05,0
0,1.4959,0,-2.045e-13,1.6895,0,4.0584e+09,5.9738e+05,4.059e+09,1860.8,0.071408,0.074178,3419.7,1.3174e+18,3.5e-05,1.1811e-07,0.074289,205.2,-1.201e+08,3122.8,1.5707e-12,10,1.8842e+19,0.10761,-0.00010492,-0.00080687,2.6519e-09,-9.7022e-07,1.2423e-06,1,1.779e+05,0,1.779e+05,0
0,1.4956,0,1.998e-12,1.6933,0,4.0482e+09,6.0634e+05,4.0489e+09,1860.3,0.072173,0.075128,3419.7,1.309e+18,3.5e-05,1.1961e-07,0.075222,204.78,-1.1996e+08,3122,1.6185e-12,10,1.8663e+19,0.1086,-0.00010486,-0.00080868,2.7648e-09,-1.0006e-06,1.2835e-06,1,1.782e+05,0,1.782e+05,0
0,1.4953,0,1.2366e-11,1.6972,0,4.038e+09,6.1505e+05,4.0387e+09,1859.7,0.072933,0.076083,3419.6,1.3007e+18,3.5e-05,1.2112e-07,0.076158,204.36,-1.1982e+08,3121.3,1.6682e-12,10,1.8495e+19,0.10958,-0.00010479,-0.00081041,2.8816e-09,-1.0323e-06,1.3266e-06,1,1.785e+05,0,1.785e+05,0
0,1.495,0,2.2735e-11,1.701,0,4.0278e+09,6.2375e+05,4.0285e+09,1859.2,0.073692,0.077038,3419.5,1.2924e+18,3.5e-05,1.2264e-07,0.077094,203.93,-1.1967e+08,3120.6,1.7178e-12,10,1.8326e+19,0.11057,-0.00010473,-0.00081213,2.9984e-09,-1.0639e-06,1.3697e-06,1,1.788e+05,0,1.788e+05,0
0,1.4947,0,3.1938e-11,1.7048,0,4.0176e+09,6.3242e+05,4.0183e+09,1858.6,0.074451,0.077993,3419.5,1.2842e+18,3.5e-05,1.2415e-07,0.07803,203.51,-1.1953e+08,3119.8,1.7678e-12,10,1.8159e+19,0.11156,-0.00010467,-0.00081385,3.1163e-09,-1.0958e-06,1.4131e-06,1,1.791e+05,0,1.791e+05,0
